mep_id,date,occupation,activity,first_name,last_name,country,eugroup
124749,occupation,Zastupnica u Hrvatskom saboru,3,Marijana,PETIR,Croatia,PPE
124749,occupation,Prava koja proizlaze iz  zastupničke dužnosti Hrvats saboru,3,Marijana,PETIR,Croatia,PPE
124749,occupation,Voditeljica           projekata  PRESSCUT,2,Marijana,PETIR,Croatia,PPE
124749,occupation,Vanjska članica Odbora za  ljudska prava i prava naciona manjina Hrvatskog sabora,1,Marijana,PETIR,Croatia,PPE
124749,occupation,Vijećnica u Skupštini Sisačko-  moslavačke županije,0,Marijana,PETIR,Croatia,PPE
124749,occupation,Voditeljica Ureda za promicanje  socijalnog nauka Crkve Sisačke biskupije,0,Marijana,PETIR,Croatia,PPE
72779,occupation,Ministre       du     gouvernement                                                                       10000 français,5,Nadine,MORANO,France,PPE
72779,occupation,Dirigeante d''entreprise,3,Nadine,MORANO,France,PPE
72779,membership,Présidente du Rassemblement Pour le  Peuple de France,0,Nadine,MORANO,France,PPE
96885,occupation,Parlement Européen,4,Dominique,RIQUET,France,ALDE
96885,occupation,Conseiller municipal Ville de  Valenciennes,0,Dominique,RIQUET,France,ALDE
96885,occupation,CA Réseau Villes et Villages  Numériques,0,Dominique,RIQUET,France,ALDE
96885,membership,CA Association (1901) Réseau Villes  et Villages Numériques,0,Dominique,RIQUET,France,ALDE
96885,membership,Conseiller municipal Ville          de  Valenciennes (sans delegation),0,Dominique,RIQUET,France,ALDE
124733,occupation,Professora,3,Sofia,RIBEIRO,Portugal,PPE
124740,occupation,Commissaire-Priseur,4,Joëlle,BERGERON,France,EFDD
124740,occupation,Gérante de société,3,Joëlle,BERGERON,France,EFDD
124740,activity,Commissaire-Priseur,4,Joëlle,BERGERON,France,EFDD
124740,activity,Gérante de société (cette activité cessera le  14 juillet 2017). Cause: vente de l'entreprise,3,Joëlle,BERGERON,France,EFDD
124773,occupation,Sénateur,4,Jean,ARTHUIS,France,ALDE
124773,occupation,Président du Conseil général de  la Mayenne,3,Jean,ARTHUIS,France,ALDE
124773,activity,Exploitant agricole (Mon exploitation est  déficitaire. Elle n'a généré des revenus qu'e 2007).,1,Jean,ARTHUIS,France,ALDE
124773,occasional,Droits d'auteur,1,Jean,ARTHUIS,France,ALDE
124773,membership,PRÉSIDENT DU CONSEIL  DE SURVEILLANCE DU CENTR HOSPITALIER DU HAUT-ANJO (CHÂTEAU-GONTIER),0,Jean,ARTHUIS,France,ALDE
124773,membership,SCI CÉDIVA 6BIS CHÂTEAU-  GONTIER,0,Jean,ARTHUIS,France,ALDE
28226,occupation,Mitglied des Europäischen  Parlaments (2004-2014),4,Christian,EHLER,Germany,PPE
28226,membership,Vorstandsmitglied des Literatur-  festivals LIT:POTS e.V.,0,Christian,EHLER,Germany,PPE
28226,membership,Mitglied der Atlantik-Brücke e.V.,0,Christian,EHLER,Germany,PPE
28226,membership,Mitglied    des    politischen  Patenschaftsprogramms für kubanische Häftlinge der IGFM,0,Christian,EHLER,Germany,PPE
28226,membership,Assistierendes    Mitglied    des  Cybersicherheitsrats Deutschland e.V.,0,Christian,EHLER,Germany,PPE
28226,membership,Beiratsmitglied des Freundeskreises  Schloss Wiepersdorf - Bettina und Achim von Arnim - Museum e.V.,0,Christian,EHLER,Germany,PPE
28226,membership,Mitglied der Jerusalem Foundation|  München,0,Christian,EHLER,Germany,PPE
28178,occupation,Ambassador of Slovakia to  Canada| end Sept. 2002,3,Miroslav,MIKOLÁŠIK,Slovakia,PPE
28178,occupation,Family doctor practice| 2002-  April 2004,2,Miroslav,MIKOLÁŠIK,Slovakia,PPE
28178,occupation,Member of the European  Parliament 2004-2014,4,Miroslav,MIKOLÁŠIK,Slovakia,PPE
124903,occupation,Indywidualna         działalność                                                                     10000 gospodarcza,5,Bogdan Brunon,WENTA,Poland,PPE
124903,activity,Renta sportowa za zdobycie medalu  olimpijskiego (1000|00),2,Bogdan Brunon,WENTA,Poland,PPE
124903,activity,Umowa o pracę i umowy zlecenia  (5000|00),3,Bogdan Brunon,WENTA,Poland,PPE
124903,membership,STOWARZYSZENIE             PROJEKT  ŚWIĘTOKRZYSKIE,0,Bogdan Brunon,WENTA,Poland,PPE
1917,occupation,Mitglied des Europäischen Parlaments,3,Markus,FERBER,Germany,PPE
1917,activity,Berätungstätigkeit für K&S Consultants  AG,2,Markus,FERBER,Germany,PPE
1917,membership,Sparkassenverband Bayern (Beirat für  sparkassenpolitische Grundsatzfragen),1,Markus,FERBER,Germany,PPE
1917,membership,Verwaltungsrat      der      Kreissparkasse Augsburg,-1,Markus,FERBER,Germany,PPE
124850,occupation,Народен представител в 41-то Народно  събрание на Република България /07.2009г - 03.2013г./,2,Emil,RADEV,Bulgaria,PPE
124850,occupation,Народен представител в 42-то народно  събрание на Република България /05.2013г - 06.2014г./,2,Emil,RADEV,Bulgaria,PPE
124850,occupation,Адвокат при АК-Варна,2,Emil,RADEV,Bulgaria,PPE
124850,occupation,"Инвест консултинг 2002"" АД",2,Emil,RADEV,Bulgaria,PPE
124850,occupation,"Сиеко"" ООД",-1,Emil,RADEV,Bulgaria,PPE
124850,activity,1. Адвокат в АК-Варна,2,Emil,RADEV,Bulgaria,PPE
96775,occupation,Deputato presso il Parlamento  europeo,4,Lara,COMI,Italy,PPE
96775,activity,Attività professionale. Tipo di attività:  749099,1,Lara,COMI,Italy,PPE
28400,occupation,Diputado al Parlamento Europeo,4,Francisco José,MILLÁN MON,Spain,PPE
28400,membership,Miembro del Comité Ejecutivo  Nacional del Partido Popular,0,Francisco José,MILLÁN MON,Spain,PPE
124889,occupation,Poseł na Sejm RP,3,Agnieszka,KOZŁOWSKA-RAJEWICZ,Poland,PPE
124889,occupation,Sekretarz Stanu w Kancelarii  Premiera RP,3,Agnieszka,KOZŁOWSKA-RAJEWICZ,Poland,PPE
124889,activity,wykłady uniwersyteckie,1,Agnieszka,KOZŁOWSKA-RAJEWICZ,Poland,PPE
2025,occupation,Parlementaire européenne (7e  législature),4,Françoise,GROSSETÊTE,France,PPE
28229,occupation,Mitglied     des    Europäischen  Parlaments,4,Manfred,WEBER,Germany,PPE
28229,occupation,Geschäftsführer DG Beratung  GmbH,3,Manfred,WEBER,Germany,PPE
28229,membership,Stellvertretender Parteivorsitzender  der Christlich-Sozialen Union in Bayern e.V.,0,Manfred,WEBER,Germany,PPE
124730,occupation,Presidente da Câmara Municipal  de Viseu,3,Fernando,RUAS,Portugal,PPE
124730,occupation,Presidente da           Associação  Nacional    dos            Municípios Portugueses,0,Fernando,RUAS,Portugal,PPE
96772,occupation,Europaabgeordneter,4,Peter,JAHR,Germany,PPE
96772,occupation,Landwirtschaftsbetrieb Jahr,1,Peter,JAHR,Germany,PPE
96772,activity,Landwirtschaftliches Unternehmen,2,Peter,JAHR,Germany,PPE
96772,membership,Vereinsvorsitzender Evangelischer  Schulverein Lunzenau|,0,Peter,JAHR,Germany,PPE
96772,membership,Vereinsvorsitzender "friends of Iowa""",0,Peter,JAHR,Germany,PPE
96772,holding,1.Gesellschafter              X EPH GbR,-1,Peter,JAHR,Germany,PPE
96772,holding,2.Gesellschafter              X Agrar    GmbH Taura,-1,Peter,JAHR,Germany,PPE
96772,holding,3.Gesellschafter              X Agrar      GbR Taura,-1,Peter,JAHR,Germany,PPE
28399,occupation,Diputado al Parlamento Europeo,4,Antonio,LÓPEZ-ISTÚRIZ WHITE,Spain,PPE
28399,occupation,Secretario General del Partido  Popular Europeo (PPE),4,Antonio,LÓPEZ-ISTÚRIZ WHITE,Spain,PPE
28399,occupation,Secretario Ejecutivo de la  Internacional Demócrata de Cen (IDC-CDI),0,Antonio,LÓPEZ-ISTÚRIZ WHITE,Spain,PPE
28399,occupation,Secretario Tesorero del Wilfried  Martens Centre for European Studies (WMCES),0,Antonio,LÓPEZ-ISTÚRIZ WHITE,Spain,PPE
28399,occupation,Miembro del Comité Ejecutivo  Nacional del Partido Popular (PP,0,Antonio,LÓPEZ-ISTÚRIZ WHITE,Spain,PPE
28399,occupation,Patrono de la Fundación de  ayuda jurídica al discapacitad "AEQUITAS""",0,Antonio,LÓPEZ-ISTÚRIZ WHITE,Spain,PPE
28399,occupation,Patrono de la fundación de  Ayuda a Niños y Adolescentes e Riesgo "ANAR""",0,Antonio,LÓPEZ-ISTÚRIZ WHITE,Spain,PPE
28399,membership,Secretario General del Partido  Popular Europeo (PPE),4,Antonio,LÓPEZ-ISTÚRIZ WHITE,Spain,PPE
28399,membership,Secretario Ejecutivo de la  Internacional Demócrata de Cen (IDC-CDI),0,Antonio,LÓPEZ-ISTÚRIZ WHITE,Spain,PPE
28399,membership,Secretario Tesorero del Wilfried  Martens Centre for European Studies (WMCES),0,Antonio,LÓPEZ-ISTÚRIZ WHITE,Spain,PPE
28399,membership,Miembro del Comité Ejecutivo  Nacional del Partido Popular (PP,0,Antonio,LÓPEZ-ISTÚRIZ WHITE,Spain,PPE
28399,membership,Patrono de la Fundación de ayuda  juridica al discapacitado "AEQUITAS""",0,Antonio,LÓPEZ-ISTÚRIZ WHITE,Spain,PPE
28399,membership,Patrono de la Fundación de Ayuda  a Niños y Adolescentes en Riesgo "ANAR""",0,Antonio,LÓPEZ-ISTÚRIZ WHITE,Spain,PPE
28399,membership,Patrono de la Fundación Bussola,0,Antonio,LÓPEZ-ISTÚRIZ WHITE,Spain,PPE
125063,occupation,Εκδότης| δημοσιογράφος| μισθωτός,2,Georgios,KYRTSOS,Greece,PPE
125063,occupation,Συνταξιούχος δημοσιογράφος από το 2013,2,Georgios,KYRTSOS,Greece,PPE
125063,membership,Μέλος Δ.Σ. εκδοτικής επιχείρησης FREE SUNDAY ΑΕ,-1,Georgios,KYRTSOS,Greece,PPE
111027,occupation,Член на ЕП (XII.2011-2014),3,Svetoslav Hristov,MALINOV,Bulgaria,PPE
111027,occupation,Преподавател в СУ (до 2012),1,Svetoslav Hristov,MALINOV,Bulgaria,PPE
111027,activity,Писателска,-1,Svetoslav Hristov,MALINOV,Bulgaria,PPE
111027,activity,Преводаческа,-1,Svetoslav Hristov,MALINOV,Bulgaria,PPE
111027,activity,Издателска,-1,Svetoslav Hristov,MALINOV,Bulgaria,PPE
111027,activity,Изнасяне на публични лекции,-1,Svetoslav Hristov,MALINOV,Bulgaria,PPE
111027,activity,Предоставяне на експертни услуги,-1,Svetoslav Hristov,MALINOV,Bulgaria,PPE
111027,membership,Главен редактор на сп. "Разум""",-1,Svetoslav Hristov,MALINOV,Bulgaria,PPE
111027,membership,Зам-предедател на ПП ДСБ,-1,Svetoslav Hristov,MALINOV,Bulgaria,PPE
96272,occupation,VŠ pedagog,2,Pavel,SVOBODA,Czech Republic,PPE
96272,activity,VŠ pedagog,1,Pavel,SVOBODA,Czech Republic,PPE
96272,membership,Nadační fond Arnošta z Pardubic,0,Pavel,SVOBODA,Czech Republic,PPE
96272,membership,Společnost pro duchovní hudbu,0,Pavel,SVOBODA,Czech Republic,PPE
96272,membership,Rada Arcidiecézní charity Praha,0,Pavel,SVOBODA,Czech Republic,PPE
96272,membership,Předseda Výkonné rady ERA,0,Pavel,SVOBODA,Czech Republic,PPE
96780,occupation,Mitglied    des     Europäischen  Parlaments,4,Monika,HOHLMEIER,Germany,PPE
96780,occupation,Stellvertretende Vorsitzende des  Stiftungsrats der Marianne Strauß Stiftung,0,Monika,HOHLMEIER,Germany,PPE
96780,occupation,Mitglied im Vorstand des Vereins  zur Förderung der Marianne Strauß Stiftung,0,Monika,HOHLMEIER,Germany,PPE
96780,occupation,Vorsitzende des Vorstands der  Josef und Luise Kraft Stiftung fü Multiple-Sklerose-Erkrankte,0,Monika,HOHLMEIER,Germany,PPE
96780,occupation,Vorsitzende des Vereins der  Freunde des Klosters Waldsassen,0,Monika,HOHLMEIER,Germany,PPE
96780,occupation,Mitglied des Stiftungsrats des  Kultur- und Bewegungszentrums des Klosters Waldsassen,0,Monika,HOHLMEIER,Germany,PPE
96780,occupation,Vorsitzende         des   Vereins  Bürgertreff,0,Monika,HOHLMEIER,Germany,PPE
96780,occupation,Mitglied des Bundeskuratoriums  Christliches Jugenddorfwerk e.V.,0,Monika,HOHLMEIER,Germany,PPE
96780,occupation,Mitglied des Stiftungsrates der  Nathalie Todenhöfer Stiftung,0,Monika,HOHLMEIER,Germany,PPE
96780,occupation,Mitglied im Kuratorium der  GESA,0,Monika,HOHLMEIER,Germany,PPE
96780,occupation,Mitglied des Aufsichtsrats der  BayWa AG,3,Monika,HOHLMEIER,Germany,PPE
96780,occupation,Kreisvorsitzende der Europa-  Union| KV Lichtenfels,0,Monika,HOHLMEIER,Germany,PPE
96780,membership,Stellvertretende Vorsitzende des  Stiftungsrats der Marianne Strauß Stiftung,0,Monika,HOHLMEIER,Germany,PPE
96780,membership,Mitglied des Stiftungsrates der  Nathalie Todenhöfer Stiftung,0,Monika,HOHLMEIER,Germany,PPE
96780,membership,Vorsitzende des Vorstands der Josef  und Luise Kraft Stiftung für Multiple- Sklerose-Erkrankte,0,Monika,HOHLMEIER,Germany,PPE
96780,membership,Vorsitzende des Vereins der Freunde  des Klosters Waldsassen,0,Monika,HOHLMEIER,Germany,PPE
96780,membership,Mitglied des Stiftungsrats des Kultur-  und Bewegungszentrums des Klosters Waldsassen,0,Monika,HOHLMEIER,Germany,PPE
96780,membership,Vorsitzende des Vereins Bürgertreff,0,Monika,HOHLMEIER,Germany,PPE
96780,membership,Mitglied des Bundeskuratoriums  Christliches Jugenddorfwerk e.V.,0,Monika,HOHLMEIER,Germany,PPE
96780,membership,Mitglied im Kuratorium der GESA,0,Monika,HOHLMEIER,Germany,PPE
96780,membership,Mitglied des Kreistags            des  Landkreises Lichtenfels,1,Monika,HOHLMEIER,Germany,PPE
96780,membership,Kreisvorsitzende der Europa-Union|  KV Lichtenfels,0,Monika,HOHLMEIER,Germany,PPE
96780,membership,Mitglied des Aufsichtsrats der  BayWa AG,3,Monika,HOHLMEIER,Germany,PPE
96780,membership,Mitglied des Bezirksvorstandes der  CSU Oberfranken,0,Monika,HOHLMEIER,Germany,PPE
96780,membership,Mitglied des Parteivorstandes der  CSU Bayern,0,Monika,HOHLMEIER,Germany,PPE
96811,occupation,Diputada al Parlamento Europeo,4,Rosa,ESTARÀS FERRAGUT,Spain,PPE
125670,occupation,FABER SRL DIRIGENTE,0,Massimiliano,SALINI,Italy,PPE
125670,occupation,PRESIDENTE PROVINCIA DI  CREMONA,4,Massimiliano,SALINI,Italy,PPE
125670,membership,PRESIDENTE SMEA,0,Massimiliano,SALINI,Italy,PPE
125670,membership,CDA CREMONA FIERE,0,Massimiliano,SALINI,Italy,PPE
125670,membership,CDA AUTOCISA SPA,0,Massimiliano,SALINI,Italy,PPE
125670,membership,COMITATO      FONDO  IMMOBILIARE ERIDANO,0,Massimiliano,SALINI,Italy,PPE
124728,occupation,Maire,3,Marc,JOULAUD,France,PPE
124728,occupation,Président        communauté         de  communes,3,Marc,JOULAUD,France,PPE
124728,occupation,Assistant parlementaire,3,Marc,JOULAUD,France,PPE
39724,occupation,Európai parlamenti képviselő,3,Csaba,SÓGOR,Romania,PPE
125103,occupation,Poslanka DZ RS,3,Patricija,ŠULIN,Slovenia,PPE
125103,occupation,Višja davčna inšpektorica MF-  DURS,3,Patricija,ŠULIN,Slovenia,PPE
125103,occupation,Mestna svetnica Mestne občine  N. Gorica (200 Evrov),1,Patricija,ŠULIN,Slovenia,PPE
96651,occupation,Poslanec          Európskeho  parlamentu,4,Eduard,KUKAN,Slovakia,PPE
97968,occupation,Член на ЕП,4,Andrey,KOVATCHEV,Bulgaria,PPE
97968,membership,ЗАМЕСТНИК-ПРЕДСЕДАТЕЛ  НА СЪЮЗ НА ЕВРОПЕЙСКИТЕ ФЕДЕРАЛИСТИ,0,Andrey,KOVATCHEV,Bulgaria,PPE
97968,membership,ЧЛЕН НА УПРАВИТЕЛНИЯ  СЪВЕТ НА ПАКТ (ЕВРОПЕЙСК ПАРТНЬОРСТВО ЗА ДОСТЪП Д КАЧЕСТВЕНИ ЗДРАВНИ ГРИЖИ,0,Andrey,KOVATCHEV,Bulgaria,PPE
97968,membership,ПРЕЗИДЕНТ    НА   GCE  (КОНСУЛТАТИВНА ЕВРОПЕЙСКА ГРУПА КЪМ ЕВРОПЕЙСКИТЕ ГРАДОВЕ   И  СТОЛИЦИ   НА СПОРТА),0,Andrey,KOVATCHEV,Bulgaria,PPE
125006,occupation,Director General Relaciones  Exteriores   Generalitat    de Catalunya,3,Francesc,GAMBÚS,Spain,PPE
125006,occupation,Directeur Fundación INEHCA,0,Francesc,GAMBÚS,Spain,PPE
125006,occupation,Jefe de Gabinete de la  Vicepresidenta del Govern  Generalitat de Catalunya,3,Francesc,GAMBÚS,Spain,PPE
125006,membership,Consell    Català      del   Moviment  Europeu,0,Francesc,GAMBÚS,Spain,PPE
38601,occupation,1. Член на Европейския  Парламент /2009-2014/,3,Vladimir,URUTCHEV,Bulgaria,PPE
38601,occupation,2. Член на Борда на  Директорите на АЕЦ "Коз ЕАД| от 05.2012 - 04.20 възнаграждение)",0,Vladimir,URUTCHEV,Bulgaria,PPE
38601,occupation,3. Член на Управителния  съвет на държавно предприят "Радиоактивни отпадъци"" от 06.2012    -    04.2013  (б възнаграждение)",0,Vladimir,URUTCHEV,Bulgaria,PPE
38601,occupation,4.   Член     на    Борда  на   Директорите     на   ЕЕФ (Европейски           Енергиен Форум)       /2009-/       (без възнаграждение),0,Vladimir,URUTCHEV,Bulgaria,PPE
38601,membership,1. Член на Борда на директорите на  ЕЕФ (Европейски Енергиен Форум) - /2009-/ (без възнаграждение),0,Vladimir,URUTCHEV,Bulgaria,PPE
125004,occupation,župan občine Krško,3,Franc,BOGOVIČ,Slovenia,PPE
125004,occupation,Poslanec DZ RS,3,Franc,BOGOVIČ,Slovenia,PPE
125004,occupation,Minister v 10 vladi RS,3,Franc,BOGOVIČ,Slovenia,PPE
28206,occupation,Député européen,4,Jean-Marie,CAVADA,France,ALDE
28206,membership,Mouvement européen Français 2011  à 2016,0,Jean-Marie,CAVADA,France,ALDE
28206,membership,Association    de      financement  génération Citoyens,0,Jean-Marie,CAVADA,France,ALDE
28206,membership,"Génération Citoyens""",0,Jean-Marie,CAVADA,France,ALDE
28206,holding,SKM Productions (10        %)    - DéfiscalisationX,-1,Jean-Marie,CAVADA,France,ALDE
28206,holding,Media Capital - DéfiscalisationX,-1,Jean-Marie,CAVADA,France,ALDE
125032,occupation,PRESIDENTE DE LA REGIÓN  DE MURCIA,4,Ramón Luis,VALCÁRCEL SISO,Spain,PPE
125032,occupation,DIPUTADO A LA ASAMBLEA  REGIÓN DE MURCIA,2,Ramón Luis,VALCÁRCEL SISO,Spain,PPE
125032,occupation,PRESIDENTE      DEL  COMITÉ DE LAS REGIONES (ÚNICAMENTE    DIETAS   - NINGUNA REMUNERACIÓN),0,Ramón Luis,VALCÁRCEL SISO,Spain,PPE
125032,occupation,VICE PRESIDENTE DEL  COMITÉ DE LAS REGIONES (ÚNICAMENTE   DIETAS  - NINGUNA REMUNERACIÓN),0,Ramón Luis,VALCÁRCEL SISO,Spain,PPE
125032,occupation,PRESIDENTE DEL PARTIDO  POPULAR     DE     MURCIA (ÚNICAMENTE     DIETAS   - NINGUNA REMUNERACIÓN),0,Ramón Luis,VALCÁRCEL SISO,Spain,PPE
125032,membership,PRESIDENTE DE HONOR DEL  PARTIDO POPULAR DE MURCIA (SIN NINGUNA REMUNERACIÓN NI DIETAS),0,Ramón Luis,VALCÁRCEL SISO,Spain,PPE
96899,occupation,Deputado         ao     Parlamento  Europeu,4,José Manuel,FERNANDES,Portugal,PPE
96899,membership,Presidente da Mesa da Assembleia  Geral do Sporting Clube de Braga,0,José Manuel,FERNANDES,Portugal,PPE
96899,membership,Membro do Conselho Geral do  Instituto Politécnico do Cavado,0,José Manuel,FERNANDES,Portugal,PPE
96899,membership,Presidente da Comissão Política  Distrital do PSD de Braga,0,José Manuel,FERNANDES,Portugal,PPE
28398,occupation,MEP,3,Carlos,ITURGAIZ,Spain,PPE
28398,occasional,Columnista en un medio digital,2,Carlos,ITURGAIZ,Spain,PPE
112788,occupation,Oberbürgermeisterin,2,Birgit,COLLIN-LANGEN,Germany,PPE
112788,occupation,Mitglied des EP,4,Birgit,COLLIN-LANGEN,Germany,PPE
124854,occupation,Parlamentare italiano,4,Salvatore,CICU,Italy,PPE
124854,occupation,Avvocato,3,Salvatore,CICU,Italy,PPE
124854,activity,Avvocato,3,Salvatore,CICU,Italy,PPE
124854,membership,"SIAMO                 ITALIANI""  COORDINATORE",0,Salvatore,CICU,Italy,PPE
124714,occupation,Member of the Provincial  Government|          Autonom Province of Vojvodina| Repub Serbia,2,Andor,DELI,Hungary,PPE
124714,membership,Foundation Pannonia,0,Andor,DELI,Hungary,PPE
26837,occupation,Member        of     the    Cyprus  parliament,4,Lefteris,CHRISTOFOROU,Cyprus,PPE
26837,membership,Vice Chairman of the public company  "Demetra""",3,Lefteris,CHRISTOFOROU,Cyprus,PPE
97296,occupation,Député au PE,4,Michel,DANTIN,France,PPE
97296,membership,VICE PRESIDENT DE CRISTAL  HABITAT (SOCIETE D'ECONOMIE MIXTE DE L'HABITAT SOCIAL),1,Michel,DANTIN,France,PPE
97296,membership,VICE    PRESIDENT DU  CONSEIL DE SURVEILLANCE DE L'HOPITAL DE CHAMBERY- METROPOLE SAVOIE,0,Michel,DANTIN,France,PPE
97296,membership,ADMINISTRATEUR DE LA  SOCIETE FRANCAISE DU TUN FRANCAIS DU FREJUS,0,Michel,DANTIN,France,PPE
97296,membership,PRESIDENT DE LA FONDATION  DU BOCAGE,0,Michel,DANTIN,France,PPE
124807,occupation,Berater des Flughafenverbands  ADV,4,Jens,GIESEKE,Germany,PPE
124807,occupation,Rechtsanwalt Kanzlei Gieseke &  Gieseke,2,Jens,GIESEKE,Germany,PPE
124807,activity,Rechtsanwalt,1,Jens,GIESEKE,Germany,PPE
124807,membership,CDU-Bezirksvorstand Osnabrück-  Emsland,0,Jens,GIESEKE,Germany,PPE
124807,membership,CDU Bezirksvorstand Ostfriesland,0,Jens,GIESEKE,Germany,PPE
124807,holding,GIK GbR,1,Jens,GIESEKE,Germany,PPE
28122,occupation,Member of the European Parliament,3,David,CASA,Malta,PPE
96771,occupation,PARLAMENT EUROPEJSKI,4,Jarosław,KALINOWSKI,Poland,PPE
96771,activity,GOSPODARSTWO ROLNE,3,Jarosław,KALINOWSKI,Poland,PPE
96771,membership,STOWARZYSZENIE PROMNI,0,Jarosław,KALINOWSKI,Poland,PPE
